Anoncoin, min = Mar 25, 2017 - 0.005918, max = Dec 10, 2013 - 9.98 
Factom, min = Dec 03, 2015 - 0.070891, max = May 05, 2017 - 9.82 
KingN, min = Aug 08, 2017 - 10.05, max = Jun 25, 2017 - 90.86 
FuzzBalls, min = Nov 14, 2016 - 0.000076, max = Dec 17, 2017 - 0.015210 
DeusCoin, min = May 18, 2017 - 0.039082, max = Sep 02, 2017 - 0.796684 
RoyalCoin, min = Nov 22, 2016 - 0.000094, max = Oct 17, 2016 - 5.12 
Feathercoin, min = Apr 14, 2015 - 0.002069, max = Nov 29, 2013 - 1.45 
BITFID, min = Nov 12, 2017 - 0.056617, max = Aug 28, 2017 - 0.356360 
Social, min = Dec 10, 2017 - 0.049079, max = Dec 15, 2017 - 0.273778 
Tokes, min = Mar 26, 2017 - 0.321146, max = Dec 14, 2017 - 6.09 
VirtualCoin, min = May 16, 2015 - 0.000052, max = Feb 11, 2017 - 7.06 
Mintcoin, min = Feb 04, 2015 - 0.000002, max = Jun 08, 2017 - 0.002852 
Piggycoin, min = Nov 04, 2014 - 0.000010, max = Apr 10, 2017 - 0.338045 
Augur, min = Sep 04, 2016 - 0.782968, max = Sep 09, 2016 - 9.98 
India, min = Dec 10, 2017 - 0.000134, max = Oct 06, 2017 - 0.000828 
OCOW, min = Jun 23, 2016 - 0.000050, max = Jul 06, 2016 - 0.009453 
BoostCoin, min = Apr 22, 2015 - 0.002839, max = Jun 21, 2017 - 0.667971 
Donationcoin, min = Jan 23, 2015 - 0.000005, max = Aug 10, 2017 - 0.002313 
X-Coin, min = Apr 06, 2015 - 0.000051, max = Aug 04, 2017 - 0.028431 
GoldBlocks, min = Aug 25, 2016 - 0.000811, max = Nov 29, 2017 - 0.405095 
VIP, min = Jun 23, 2016 - 0.000011, max = Dec 03, 2016 - 0.001243 
Indorse, min = Nov 17, 2017 - 0.043281, max = Sep 25, 2017 - 0.292493 
UG, min = Sep 15, 2017 - 0.153743, max = Dec 18, 2017 - 0.760122 
Renos, min = Mar 14, 2017 - 0.000419, max = Dec 12, 2017 - 0.162847 
Etheriya, min = Oct 30, 2017 - 0.118608, max = Sep 02, 2017 - 3.48 
InvestFeed, min = Aug 14, 2017 - 0.010973, max = Sep 09, 2017 - 0.111266 
Novacoin, min = Apr 13, 2016 - 0.338884, max = Jul 03, 2017 - 9.95 
HelloGold, min = Dec 01, 2017 - 0.003374, max = Oct 25, 2017 - 0.054892 
LeaCoin, min = Oct 14, 2015 - 0.000002, max = Dec 17, 2017 - 0.000966 
Steps, min = Jan 06, 2017 - 0.000038, max = Oct 25, 2015 - 0.018522 
Musiconomi, min = Dec 11, 2017 - 0.023716, max = Oct 31, 2017 - 0.228675 
BillaryCoin, min = Jun 13, 2016 - 0.000484, max = May 14, 2017 - 0.040765 
TajCoin, min = Oct 17, 2016 - 0.000128, max = Dec 13, 2017 - 0.034126 
iBank, min = Mar 25, 2017 - 0.000321, max = Dec 17, 2017 - 0.007391 
Nyancoin, min = Jan 03, 2015 - 0.000003, max = Feb 14, 2014 - 0.034259 
Jetcoin, min = Dec 05, 2017 - 0.016611, max = Jul 09, 2017 - 0.903968 
Facecoin, min = Nov 24, 2017 - 0.000684, max = Sep 12, 2017 - 2.93 
Santiment, min = Jul 16, 2017 - 0.139918, max = Dec 17, 2017 - 4.78 
AsiaCoin, min = Feb 01, 2015 - 0.000117, max = Dec 04, 2017 - 0.018514 
Nekonium, min = Dec 07, 2017 - 0.040816, max = Dec 15, 2017 - 0.511369 
Bitcoin, min = Jul 30, 2013 - 100.47, max = Feb 10, 2017 - 998.90 
MaxCoin, min = Feb 02, 2017 - 0.000306, max = Feb 14, 2014 - 3.21 
CBD, min = Dec 20, 2016 - 0.000027, max = May 29, 2017 - 0.043772 
Viuly, min = Nov 19, 2017 - 0.001535, max = Dec 12, 2017 - 0.041580 
Mutual, min = Dec 18, 2017 - 0.000019, max = Dec 03, 2017 - 0.058617 
GoldPieces, min = Apr 13, 2015 - 0.000623, max = Jun 26, 2017 - 0.464527 
Firecoin, min = Oct 29, 2014 - 0.001799, max = Dec 09, 2017 - 3.05 
PayPeer, min = May 02, 2016 - 0.000004, max = Mar 03, 2017 - 0.000592 
FuckToken, min = Jul 16, 2017 - 0.002969, max = Sep 02, 2017 - 0.666645 
Eurocoin, min = Oct 19, 2015 - 0.000021, max = Dec 12, 2017 - 0.082921 
CoinonatX, min = Dec 05, 2017 - 0.003641, max = Sep 17, 2017 - 0.092482 
Bitcoin, min = Oct 26, 2017 - 0.004093, max = Dec 04, 2017 - 0.814348 
Visio, min = Apr 18, 2017 - 0.006554, max = Oct 10, 2017 - 0.119537 
Coupecoin, min = Aug 22, 2017 - 0.000001, max = Dec 08, 2017 - 0.000162 
LBRY, min = Jan 06, 2017 - 0.009472, max = Jul 14, 2016 - 2.50 
bitGold, min = Oct 13, 2015 - 1005.00, max = Mar 04, 2017 - 2998.34 
BitDice, min = Sep 25, 2017 - 0.110549, max = Dec 18, 2017 - 0.512038 
SixEleven, min = Sep 03, 2016 - 0.006381, max = Dec 16, 2017 - 0.407348 
Patientory, min = Jul 16, 2017 - 0.082571, max = Jun 14, 2017 - 1.69 
Nexium, min = Dec 28, 2016 - 0.009558, max = Sep 24, 2017 - 0.503607 
JobsCoin, min = Oct 20, 2016 - 0.000006, max = Oct 10, 2016 - 0.001112 
Paccoin, min = Dec 17, 2017 - 0.000001, max = Aug 13, 2016 - 9e-09 
OHM, min = Jun 19, 2017 - 0.000250, max = Dec 17, 2017 - 0.019768 
Publica, min = Nov 25, 2017 - 0.106002, max = Nov 23, 2017 - 0.404041 
Capricoin, min = Aug 09, 2015 - 0.047937, max = Jan 28, 2016 - 3.54 
Litecoin, min = Jan 14, 2015 - 1.11, max = Nov 28, 2017 - 96.03 
ECC, min = Jul 17, 2016 - 0.000001, max = Dec 12, 2014 - 9e-07 
Adzcoin, min = Oct 24, 2016 - 0.001970, max = Mar 23, 2016 - 1.17 
UtaCoin, min = May 09, 2017 - 0.000228, max = Mar 31, 2017 - 0.266135 
SocialCoin, min = Oct 22, 2017 - 0.000872, max = Jul 02, 2017 - 0.271499 
Radium, min = Jan 22, 2016 - 0.001184, max = Dec 16, 2017 - 9.78 
ArcticCoin, min = Dec 24, 2016 - 0.000311, max = Jul 22, 2017 - 0.269114 
CryptoForecast, min = Oct 09, 2017 - 0.002493, max = Dec 14, 2017 - 0.076479 
MoneyCoin, min = Jan 15, 2017 - 0.000008, max = Dec 19, 2016 - 0.006251 
Opescoin, min = Apr 27, 2016 - 0.000005, max = Feb 07, 2017 - 0.006330 
ClearPoll, min = Nov 12, 2017 - 0.199044, max = Dec 11, 2017 - 3.73 
eBoost, min = Jun 15, 2017 - 0.058334, max = Jun 25, 2017 - 0.326025 
BitTokens, min = Oct 02, 2016 - 0.000722, max = Dec 17, 2017 - 7.48 
HempCoin, min = Feb 17, 2016 - 0.000008, max = Mar 31, 2016 - 0.004175 
BitBean, min = Jan 06, 2017 - 0.000014, max = Jun 05, 2017 - 0.012213 
NVO, min = Nov 15, 2017 - 0.079137, max = Jul 21, 2017 - 1.35 
Vertcoin, min = May 06, 2015 - 0.005343, max = Dec 05, 2017 - 9.90 
VegasCoin, min = Oct 10, 2015 - 0.000002, max = Jul 14, 2014 - 0.027353 
PrismChain, min = Oct 19, 2016 - 0.000006, max = Jun 02, 2016 - 0.020270 
Centurion, min = Mar 30, 2017 - 0.007437, max = Aug 31, 2017 - 0.306065 
DubaiCoin, min = Apr 10, 2017 - 0.659187, max = Jun 20, 2017 - 9.99 
LAthaan, min = Nov 16, 2016 - 0.000007, max = Dec 08, 2017 - 0.001409 
Kurrent, min = Jan 01, 2017 - 0.000108, max = Jun 21, 2017 - 0.046233 
Ethereum, min = Nov 11, 2017 - 0.003595, max = Oct 17, 2017 - 0.184047 
CryptoPing, min = Jul 29, 2017 - 0.076818, max = Dec 10, 2017 - 1.44 
Beatcoin, min = Feb 24, 2017 - 0.000425, max = Oct 10, 2017 - 0.300626 
QubitCoin, min = Sep 16, 2014 - 0.000009, max = Aug 09, 2017 - 0.003408 
Zcash, min = May 07, 2017 - 100.65, max = Apr 30, 2017 - 99.07 
QASH, min = Nov 22, 2017 - 0.417022, max = Nov 29, 2017 - 1.48 
Chronologic, min = Oct 13, 2017 - 0.718863, max = Oct 04, 2017 - 9.98 
Cannation, min = Jun 04, 2017 - 0.002674, max = Nov 20, 2017 - 0.609558 
Braincoin, min = Aug 03, 2016 - 0.000011, max = Sep 11, 2017 - 0.021399 
Yellow, min = Nov 25, 2017 - 0.000566, max = Nov 09, 2017 - 0.182452 
PiplCoin, min = Nov 05, 2017 - 0.018808, max = Oct 21, 2017 - 0.118021 
ImpulseCoin, min = Nov 24, 2016 - 0.000015, max = Oct 30, 2016 - 0.007513 
Darsek, min = Apr 26, 2017 - 0.000690, max = May 22, 2017 - 0.160268 
Raiden, min = Nov 08, 2017 - 0.890788, max = Nov 27, 2017 - 5.71 
Lykke, min = Jan 12, 2017 - 0.040161, max = Sep 06, 2017 - 0.491953 
Sling, min = Feb 03, 2016 - 0.000972, max = Sep 15, 2016 - 0.732772 
Bitzeny, min = Sep 03, 2015 - 0.000021, max = Dec 06, 2017 - 0.600358 
CaliphCoin, min = Apr 27, 2017 - 0.000065, max = Oct 06, 2016 - 0.218035 
LEOcoin, min = Feb 24, 2016 - 0.046294, max = Nov 12, 2016 - 2.53 
BatCoin, min = Aug 22, 2017 - 0.000001, max = May 30, 2014 - 9e-07 
Abncoin, min = Oct 25, 2017 - 0.005279, max = Jan 19, 2017 - 8.99 
Boolberry, min = Dec 08, 2015 - 0.005528, max = Dec 08, 2017 - 3.56 
9COIN, min = Sep 03, 2017 - 0.000418, max = Oct 05, 2017 - 0.016966 
GeoCoin, min = Feb 10, 2016 - 0.012168, max = Aug 17, 2017 - 4.11 
Emercoin, min = Aug 25, 2014 - 0.001248, max = Jun 24, 2017 - 2.24 
APX, min = Dec 06, 2017 - 10.35, max = Dec 10, 2017 - 9.99 
Billionaire, min = Dec 18, 2017 - 0.042703, max = Sep 23, 2017 - 0.461927 
Colossuscoin, min = May 09, 2015 - 0.000001, max = May 15, 2015 - 5.8e-07 
Autonio, min = Nov 06, 2017 - 0.004472, max = Nov 14, 2017 - 0.139699 
Bastonet, min = Dec 14, 2017 - 0.000324, max = Oct 13, 2017 - 0.024021 
BT1, min = Dec 02, 2017 - 10586.60, max = Nov 27, 2017 - 9696.85 
AmsterdamCoin, min = Sep 18, 2015 - 0.000014, max = May 01, 2017 - 0.015426 
WayGuide, min = Aug 31, 2016 - 0.000184, max = Dec 17, 2017 - 0.006589 
FunFair, min = Jul 03, 2017 - 0.003316, max = Jul 01, 2017 - 0.337854 
Money, min = May 21, 2016 - 0.000004, max = Jul 20, 2017 - 0.004703 
Rubies, min = Oct 02, 2016 - 0.001375, max = Feb 27, 2016 - 0.131451 
XTD, min = Sep 15, 2017 - 0.000030, max = Aug 23, 2017 - 0.003764 
E4ROW, min = Oct 22, 2017 - 0.005850, max = Jul 06, 2017 - 2.17 
Pluton, min = Feb 03, 2017 - 0.008607, max = Jul 18, 2017 - 9.97 
International, min = Aug 14, 2017 - 0.001183, max = Dec 29, 2016 - 0.175505 
The, min = Dec 07, 2017 - 0.056618, max = Aug 18, 2017 - 0.274241 
WalletBuildersCoin, min = Dec 16, 2017 - 0.174240, max = Sep 13, 2017 - 3.66 
Mineum, min = Oct 22, 2016 - 0.001831, max = Aug 08, 2017 - 0.332034 
Peacecoin, min = Mar 25, 2017 - 0.000009, max = Sep 13, 2016 - 3.45 
Virtacoinplus, min = Mar 17, 2017 - 0.002445, max = Jul 04, 2017 - 0.491397 
iEthereum, min = Nov 30, 2017 - 0.002356, max = Dec 13, 2017 - 0.030380 
BitBay, min = Feb 01, 2015 - 0.000075, max = Dec 18, 2017 - 0.263578 
Metaverse, min = Sep 08, 2017 - 0.308916, max = Oct 19, 2017 - 6.24 
Syndicate, min = Dec 29, 2016 - 0.001357, max = Jul 07, 2017 - 1.35 
Antilitecoin, min = Aug 21, 2016 - 0.000006, max = Oct 07, 2017 - 0.002214 
Bitcoin, min = May 12, 2015 - 0.039739, max = Nov 26, 2017 - 99.88 
Decision, min = Nov 21, 2017 - 0.124739, max = Dec 14, 2017 - 0.491455 
Datum, min = Dec 15, 2017 - 0.020487, max = Dec 17, 2017 - 0.048874 
REAL, min = Oct 25, 2017 - 0.186956, max = Oct 11, 2017 - 2.54 
Electra, min = Oct 30, 2017 - 0.000001, max = Jun 11, 2017 - 868.15 
TittieCoin, min = Nov 11, 2014 - 0.000001, max = Dec 18, 2017 - 0.000558 
Condensate, min = May 12, 2017 - 0.000709, max = Aug 24, 2017 - 0.168057 
Clinton, min = Dec 10, 2016 - 0.000363, max = Aug 24, 2017 - 0.025074 
GeyserCoin, min = Sep 29, 2017 - 0.000980, max = Dec 09, 2017 - 0.891259 
United, min = Dec 18, 2017 - 432.92, max = Dec 18, 2017 - 432.92 
OBITS, min = Jan 12, 2016 - 0.022295, max = Jun 14, 2017 - 3.99 
Cryptonite, min = Mar 17, 2017 - 0.000057, max = Jun 20, 2017 - 0.085593 
Bulwark, min = Dec 08, 2017 - 1.92, max = Dec 11, 2017 - 6.94 
MarxCoin, min = Mar 22, 2017 - 0.000120, max = Aug 08, 2017 - 0.004298 
Shorty, min = Dec 20, 2016 - 0.000174, max = Oct 06, 2017 - 0.027410 
Moeda, min = Oct 21, 2017 - 1.15, max = Sep 30, 2017 - 7.60 
Qbao, min = Dec 08, 2017 - 0.188442, max = Dec 18, 2017 - 0.955891 
Dalecoin, min = Aug 24, 2017 - 0.134491, max = Aug 25, 2017 - 3.46 
ZenGold, min = Oct 06, 2017 - 0.020732, max = Jun 12, 2017 - 0.723866 
Francs, min = Jan 27, 2017 - 0.000239, max = Jul 17, 2017 - 0.158188 
Coimatic, min = Nov 21, 2017 - 0.001752, max = Oct 26, 2017 - 57.49 
GoldReserve, min = Aug 29, 2014 - 0.000102, max = Nov 26, 2017 - 0.062908 
High, min = Dec 13, 2017 - 0.000165, max = Nov 02, 2017 - 0.058697 
Growers, min = Oct 28, 2017 - 0.407971, max = Dec 11, 2017 - 2.47 
TenX, min = Jul 16, 2017 - 0.478733, max = Jul 06, 2017 - 86.26 
Bitmark, min = Jun 04, 2015 - 0.002511, max = Dec 14, 2017 - 3.15 
Argentum, min = Jul 16, 2013 - 0.000228, max = Dec 01, 2013 - 1.16 
Pesetacoin, min = Jan 22, 2016 - 0.000079, max = Mar 06, 2014 - 0.658240 
ALQO, min = Dec 07, 2017 - 0.014825, max = Dec 15, 2017 - 1.62 
Po.et, min = Oct 13, 2017 - 0.003953, max = Sep 18, 2017 - 0.064786 
Phoenixcoin, min = Feb 06, 2016 - 0.000048, max = Dec 01, 2013 - 0.121964 
Universe, min = Apr 17, 2017 - 0.002646, max = Jun 23, 2017 - 0.179881 
Bitdeal, min = Dec 02, 2017 - 0.037552, max = Nov 12, 2017 - 1.38 
Qvolta, min = Dec 03, 2017 - 0.103178, max = Oct 31, 2017 - 0.416238 
AllSafe, min = Apr 14, 2017 - 0.000001, max = May 21, 2017 - 7.3e-07 
Desire, min = Nov 26, 2017 - 0.065130, max = Nov 18, 2017 - 4.99 
Stratis, min = Aug 13, 2016 - 0.008483, max = Dec 15, 2017 - 9.95 
Jinn, min = Oct 17, 2015 - 1.51, max = Dec 15, 2017 - 994.39 
RubleBit, min = Sep 19, 2016 - 0.000018, max = Jul 12, 2017 - 0.175426 
Shift, min = Nov 26, 2015 - 0.000699, max = Dec 18, 2017 - 4.01 
LiteCoin, min = Oct 28, 2017 - 0.000540, max = Oct 30, 2017 - 0.050374 
Walton, min = Aug 31, 2017 - 0.508927, max = Dec 04, 2017 - 9.85 
BIXC, min = Nov 12, 2017 - 2.22, max = Dec 12, 2017 - 7.50 
Terracoin, min = Apr 24, 2016 - 0.000745, max = Nov 29, 2013 - 1.89 
Halloween, min = May 17, 2017 - 0.000027, max = Oct 08, 2017 - 0.000578 
BitcoinZ, min = Nov 15, 2017 - 0.001730, max = Nov 03, 2017 - 0.012227 
Cthulhu, min = Nov 13, 2015 - 0.000034, max = Jul 27, 2017 - 0.050782 
Asiadigicoin, min = Dec 13, 2017 - 0.000979, max = Mar 16, 2016 - 8.34 
Komodo, min = Mar 13, 2017 - 0.002143, max = Dec 18, 2017 - 5.69 
PokeCoin, min = Aug 21, 2016 - 0.000006, max = Dec 17, 2017 - 0.000399 
COMSA, min = Dec 15, 2017 - 2.64, max = Dec 18, 2017 - 3.82 
GlobalToken, min = Sep 07, 2017 - 0.000579, max = Jun 26, 2017 - 0.033061 
Abjcoin, min = Nov 25, 2017 - 0.006805, max = Nov 12, 2017 - 5.09 
Slevin, min = Aug 18, 2017 - 0.000040, max = Jul 05, 2017 - 0.002506 
TeraCoin, min = Sep 29, 2017 - 0.000041, max = Feb 27, 2017 - 0.008725 
Phore, min = Nov 11, 2017 - 0.031868, max = Dec 18, 2017 - 3.78 
Ethereum, min = Nov 24, 2017 - 0.010146, max = Oct 28, 2017 - 1.32 
SunContract, min = Jul 16, 2017 - 0.009870, max = Aug 17, 2017 - 0.239475 
FirstBlood, min = Dec 06, 2016 - 0.049437, max = Jun 19, 2017 - 2.85 
Internet, min = Aug 08, 2017 - 1004.95, max = Aug 05, 2017 - 996.57 
GoldUnionCoin, min = Dec 14, 2017 - 0.037200, max = Jul 29, 2017 - 5.58 
Grimcoin, min = Nov 25, 2017 - 0.000402, max = Dec 18, 2017 - 0.018620 
Honey, min = Nov 13, 2017 - 0.078232, max = Apr 20, 2017 - 8.13 
LandCoin, min = Nov 08, 2017 - 0.000328, max = Jun 14, 2017 - 0.792176 
Cypher, min = Mar 05, 2016 - 0.000122, max = Dec 08, 2017 - 0.060945 
Basic, min = Jul 16, 2017 - 0.066209, max = Dec 18, 2017 - 0.436940 
Adelphoi, min = Jun 17, 2017 - 0.022482, max = Jun 19, 2017 - 1.01 
WeTrust, min = Apr 24, 2017 - 0.055261, max = Dec 18, 2017 - 0.623073 
VeChain, min = Sep 05, 2017 - 0.041660, max = Dec 18, 2017 - 1.85 
Happy, min = Aug 07, 2017 - 0.000041, max = Dec 04, 2016 - 0.046472 
Version, min = Sep 26, 2017 - 0.000314, max = Jul 17, 2017 - 0.007382 
Universal, min = Dec 17, 2015 - 0.000036, max = Dec 12, 2017 - 1.98 
Delphy, min = Nov 29, 2017 - 0.566786, max = Dec 18, 2017 - 3.00 
Pioneer, min = Dec 18, 2017 - 0.494885, max = Dec 12, 2017 - 1.04 
NEO, min = Oct 21, 2016 - 0.072287, max = Jul 01, 2017 - 9.24 
HyperStake, min = Mar 25, 2017 - 0.000009, max = Sep 24, 2014 - 0.262623 
Tao, min = Nov 28, 2016 - 0.000140, max = Dec 07, 2017 - 0.603936 
Bancor, min = Jul 16, 2017 - 1.36, max = Dec 18, 2017 - 4.74 
Axiom, min = Mar 08, 2016 - 0.000087, max = Jul 30, 2015 - 0.055156 
Bytom, min = Sep 14, 2017 - 0.034516, max = Dec 18, 2017 - 0.399175 
Mavro, min = Apr 22, 2017 - 0.000610, max = Mar 31, 2017 - 0.960524 
EncrypGen, min = Nov 30, 2017 - 0.039438, max = Dec 10, 2017 - 0.677607 
Flixxo, min = Dec 04, 2017 - 0.021912, max = Nov 28, 2017 - 0.161383 
ChainCoin, min = Dec 30, 2015 - 0.000009, max = Jul 13, 2017 - 6.84 
Aidos, min = Jun 12, 2017 - 0.058187, max = Nov 27, 2017 - 96.72 
Tradecoin, min = Dec 13, 2017 - 0.000173, max = Jul 13, 2017 - 0.070410 
GameLeagueCoin, min = Apr 12, 2015 - 0.000002, max = Dec 18, 2017 - 0.017014 
BOScoin, min = Dec 13, 2017 - 0.339432, max = Dec 17, 2017 - 3.30 
WA, min = Oct 02, 2017 - 0.009542, max = May 16, 2017 - 1.40 
Omni, min = May 27, 2015 - 0.710109, max = May 31, 2017 - 97.67 
Cofound.it, min = Oct 23, 2017 - 0.065613, max = Jun 20, 2017 - 0.470686 
Wild, min = Nov 05, 2015 - 0.013379, max = Jul 14, 2017 - 8.05 
Voise, min = Nov 02, 2017 - 0.004147, max = Oct 02, 2017 - 0.047616 
Bitcore, min = Apr 28, 2017 - 0.389844, max = Oct 27, 2017 - 9.96 
Viacoin, min = Feb 02, 2016 - 0.002364, max = Dec 18, 2017 - 3.58 
SegWit2x, min = Nov 02, 2017 - 1068.86, max = Oct 20, 2017 - 865.31 
MorningStar, min = Dec 17, 2017 - 0.000039, max = Sep 19, 2017 - 0.025378 
Ark, min = Mar 22, 2017 - 0.030143, max = Dec 18, 2017 - 6.93 
Sexcoin, min = Jan 13, 2016 - 0.000047, max = Dec 11, 2013 - 0.240400 
FlavorCoin, min = Oct 09, 2016 - 0.000086, max = Mar 03, 2016 - 0.101362 
Regalcoin, min = Dec 17, 2017 - 10.96, max = Oct 28, 2017 - 97.85 
SecretCoin, min = Jan 27, 2017 - 0.000889, max = Dec 09, 2017 - 0.056554 
Paypex, min = Nov 22, 2017 - 0.127260, max = Dec 18, 2017 - 0.865092 
Bytecent, min = Apr 01, 2015 - 0.020194, max = Dec 12, 2017 - 1.55 
Ellaism, min = Oct 30, 2017 - 0.104011, max = Dec 18, 2017 - 1.28 
Blocktix, min = Aug 09, 2017 - 0.078355, max = Aug 29, 2017 - 3.72 
Quantstamp, min = Nov 21, 2017 - 0.067720, max = Dec 17, 2017 - 0.231411 
ProCurrency, min = Dec 08, 2017 - 0.013251, max = Aug 08, 2017 - 0.669028 
InPay, min = Apr 23, 2017 - 0.014720, max = Jul 04, 2017 - 0.362682 
Quatloo, min = Jul 12, 2014 - 0.001085, max = Jul 27, 2014 - 0.166585 
StrongHands, min = Jun 17, 2017 - 0.000001, max = Sep 06, 2017 - 9e-08 
eLTC, min = Nov 05, 2017 - 0.000030, max = Oct 11, 2017 - 0.020544 
Stealthcoin, min = Jul 19, 2014 - 0.001446, max = Dec 18, 2017 - 0.522863 
XYLO, min = Dec 09, 2017 - 0.154462, max = Dec 08, 2017 - 6.68 
Wagerr, min = Oct 10, 2017 - 0.040230, max = Dec 18, 2017 - 0.267540 
0x, min = Aug 16, 2017 - 0.103962, max = Aug 19, 2017 - 0.543728 
Crypto, min = Jan 28, 2015 - 0.004594, max = Dec 01, 2013 - 6.40 
PonziCoin, min = Oct 15, 2016 - 0.000134, max = Dec 08, 2017 - 0.203386 
Melon, min = Jun 09, 2017 - 101.53, max = Aug 14, 2017 - 99.77 
BT2, min = Nov 05, 2017 - 1005.49, max = Oct 31, 2017 - 991.30 
ATBCoin, min = Nov 10, 2017 - 0.247483, max = Sep 24, 2017 - 3.02 
Suretly, min = Nov 08, 2017 - 1.47, max = Sep 04, 2017 - 9.68 
GCoin, min = Sep 15, 2017 - 0.000001, max = Aug 19, 2016 - 9e-08 
ProChain, min = Dec 14, 2017 - 0.363489, max = Dec 17, 2017 - 0.520551 
Bela, min = Jun 11, 2014 - 0.000013, max = Jan 31, 2017 - 0.629191 
Quebecoin, min = Dec 22, 2016 - 0.000034, max = Apr 23, 2014 - 0.192935 
Centra, min = Aug 08, 2017 - 0.150359, max = Aug 28, 2017 - 8.40 
Uro, min = Dec 22, 2016 - 0.003611, max = Jul 15, 2014 - 8.66 
Carboncoin, min = Oct 07, 2014 - 0.000001, max = Dec 01, 2014 - 2e-07 
NewYorkCoin, min = Jul 26, 2014 - 0.000001, max = May 26, 2015 - 9e-08 
Huncoin, min = Oct 01, 2017 - 0.000086, max = Oct 05, 2017 - 0.045373 
CCMiner, min = Nov 12, 2017 - 0.000686, max = May 13, 2017 - 0.062936 
Enjin, min = Nov 02, 2017 - 0.015620, max = Dec 17, 2017 - 0.156539 
Internxt, min = Oct 07, 2017 - 1.21, max = Dec 17, 2017 - 9.06 
1337, min = Mar 02, 2017 - 0.000001, max = Jun 10, 2017 - 0.000623 
Evil, min = Jun 21, 2016 - 0.000032, max = Oct 19, 2017 - 0.043316 
MaidSafeCoin, min = Mar 08, 2015 - 0.004059, max = Dec 18, 2017 - 0.824580 
ZCash, min = Nov 21, 2017 - 0.018333, max = Nov 11, 2017 - 0.590844 
Steem, min = Mar 10, 2017 - 0.069192, max = Jul 13, 2016 - 4.93 
Pepe, min = Oct 01, 2016 - 0.000037, max = Dec 18, 2017 - 0.137625 
Ripto, min = Nov 10, 2017 - 0.000200, max = Jun 09, 2017 - 0.010982 
NodeCoin, min = Dec 14, 2016 - 0.000073, max = Dec 08, 2017 - 0.009719 
Bitswift, min = Dec 04, 2015 - 0.009502, max = Aug 14, 2017 - 3.01 
Dragonchain, min = Dec 05, 2017 - 0.225570, max = Dec 18, 2017 - 1.18 
ZrCoin, min = Sep 07, 2017 - 0.707605, max = Jun 18, 2017 - 83.93 
LIFE, min = Oct 29, 2017 - 0.000061, max = Dec 13, 2017 - 0.001293 
Sovereign, min = Sep 17, 2017 - 124.11, max = Dec 17, 2017 - 232.73 
Aragon, min = Nov 02, 2017 - 0.873685, max = Jun 12, 2017 - 4.36 
Achain, min = Sep 05, 2017 - 0.028637, max = Dec 18, 2017 - 0.401881 
Flaxscript, min = Mar 20, 2017 - 0.000010, max = Jul 14, 2017 - 0.069226 
Asch, min = Apr 02, 2017 - 0.015967, max = Jun 20, 2017 - 1.16 
Remicoin, min = Aug 19, 2017 - 0.082046, max = Oct 20, 2017 - 1.92 
PosEx, min = Nov 13, 2016 - 0.000453, max = Apr 05, 2016 - 0.570058 
BitcoinDark, min = Jul 16, 2014 - 0.136898, max = Jun 21, 2017 - 99.91 
Sharechain, min = Nov 29, 2017 - 0.001402, max = Nov 15, 2017 - 0.006782 
GridCoin, min = Apr 25, 2015 - 0.000458, max = Jun 11, 2017 - 0.132521 
Ecobit, min = Nov 19, 2017 - 0.008706, max = Aug 07, 2017 - 0.045125 
Hubii, min = Oct 13, 2017 - 0.015562, max = Oct 23, 2017 - 0.575194 
Tattoocoin, min = Feb 25, 2017 - 0.000002, max = Aug 15, 2017 - 0.004184 
Kolion, min = Oct 03, 2017 - 1.34, max = Dec 18, 2017 - 8.33 
Aeon, min = Sep 30, 2015 - 0.001905, max = Dec 18, 2017 - 4.78 
Modum, min = Oct 23, 2017 - 0.472950, max = Dec 17, 2017 - 2.86 
AntiBitcoin, min = Jan 15, 2017 - 0.000090, max = Dec 08, 2017 - 0.015501 
SwapToken, min = Jul 06, 2017 - 0.000001, max = Apr 16, 2017 - 9.9e-08 
EOS, min = Oct 23, 2017 - 0.480196, max = Dec 18, 2017 - 9.39 
Aventus, min = Sep 16, 2017 - 1.21, max = Dec 06, 2017 - 5.38 
GameCredits, min = Oct 29, 2014 - 0.000003, max = Jun 07, 2017 - 5.11 
ARbit, min = Jan 20, 2016 - 0.000151, max = Aug 16, 2016 - 0.145330 
T-coin, min = Sep 17, 2017 - 0.000035, max = Mar 02, 2017 - 0.002461 
I/O, min = Jan 14, 2015 - 0.000954, max = Jan 21, 2017 - 7.69 
Halcyon, min = Dec 31, 2015 - 0.000068, max = Sep 07, 2014 - 0.318899 
TeslaCoin, min = Apr 13, 2014 - 0.000124, max = Apr 09, 2016 - 0.115185 
FujiCoin, min = Jun 17, 2015 - 0.000002, max = Dec 07, 2017 - 0.007836 
LePen, min = Dec 15, 2017 - 0.000008, max = Sep 29, 2017 - 0.004171 
DimonCoin, min = Dec 17, 2017 - 0.000043, max = Nov 26, 2017 - 0.008926 
LinkedCoin, min = Nov 12, 2016 - 0.000014, max = Sep 23, 2016 - 0.002368 
Uquid, min = Dec 13, 2017 - 0.965935, max = Dec 15, 2017 - 2.72 
Santa, min = Dec 14, 2017 - 0.260817, max = Dec 16, 2017 - 1.10 
